TRUE,canada
TRUE,united states
TRUE,canada
TRUE,canada
TRUE,canada
TRUE,united states
TRUE,canada
TRUE,canada
TRUE,united states
TRUE,united states
TRUE,united states
TRUE,united states
TRUE,united states
FALSE,blank field
TRUE,blank field
TRUE,blank field
TRUE,blank field
TRUE,blank field
TRUE,blank field
TRUE,canada
TRUE,united states
TRUE,united states
TRUE,canada
TRUE,canada
TRUE,canada
TRUE,canada
TRUE,canada
TRUE,blank field
TRUE,united states
TRUE,united states
TRUE,blank field
TRUE,blank field
TRUE,canada
TRUE,united states
TRUE,blank field
TRUE,canada
TRUE,canada
TRUE,united states
TRUE,canada
TRUE,united states
TRUE,united states
TRUE,canada
TRUE,canada
FALSE,canada
TRUE,united states
TRUE,canada
TRUE,blank field
TRUE,canada
TRUE,canada
TRUE,canada
TRUE,blank field
TRUE,blank field
FALSE,canada
TRUE,united states
TRUE,canada
FALSE,blank field
TRUE,blank field
TRUE,united states
TRUE,united states
TRUE,canada
FALSE,canada
TRUE,canada
TRUE,united states
FALSE,blank field
TRUE,united states
TRUE,canada
TRUE,united states
TRUE,canada
TRUE,blank field
FALSE,canada
TRUE,blank field
TRUE,blank field
TRUE,blank field
TRUE,canada
TRUE,united states
TRUE,united states
TRUE,canada
TRUE,canada
TRUE,blank field
TRUE,united states
TRUE,blank field
TRUE,canada
TRUE,blank field
TRUE,canada
TRUE,canada
TRUE,canada
TRUE,canada
TRUE,canada
TRUE,canada
TRUE,blank field
TRUE,blank field
TRUE,united states
TRUE,canada
TRUE,blank field
FALSE,blank field
TRUE,blank field
TRUE,blank field
FALSE,blank field
TRUE,blank field
TRUE,blank field
TRUE,united states
FALSE,blank field
TRUE,blank field
TRUE,blank field
TRUE,blank field
TRUE,blank field
TRUE,blank field
TRUE,united states
TRUE,canada
TRUE,canada
TRUE,canada
TRUE,blank field
TRUE,canada
TRUE,united states
TRUE,canada
TRUE,canada
FALSE,canada
TRUE,blank field
TRUE,switzerland
FALSE,blank field
TRUE,united states
TRUE,blank field
TRUE,canada
TRUE,blank field
FALSE,canada
TRUE,united states
TRUE,united states
TRUE,blank field
TRUE,canada
TRUE,united states
TRUE,blank field
TRUE,canada
TRUE,blank field
TRUE,united states
TRUE,united states
TRUE,blank field
TRUE,blank field
TRUE,united states
TRUE,blank field
TRUE,canada
TRUE,blank field
TRUE,blank field
TRUE,canada
TRUE,blank field
TRUE,blank field
TRUE,canada
TRUE,canada
TRUE,blank field
TRUE,blank field
TRUE,poland
TRUE,canada
TRUE,canada
TRUE,canada
TRUE,united states
TRUE,united states
FALSE,blank field
TRUE,canada
TRUE,united states
TRUE,united states
TRUE,canada
TRUE,united states
TRUE,blank field
TRUE,blank field
TRUE,canada
FALSE,canada
TRUE,canada
TRUE,blank field
TRUE,canada
FALSE,canada
TRUE,canada
TRUE,canada
TRUE,canada
TRUE,united states
TRUE,united states
TRUE,blank field
TRUE,united states
TRUE,united states
TRUE,blank field
TRUE,united states
TRUE,united states
TRUE,blank field
TRUE,canada
TRUE,canada
TRUE,blank field
TRUE,canada
TRUE,blank field
TRUE,united states
TRUE,canada
TRUE,blank field
TRUE,blank field
TRUE,united states
TRUE,united states
TRUE,blank field
TRUE,united states
TRUE,canada
TRUE,blank field
TRUE,blank field
TRUE,united states
TRUE,blank field
TRUE,blank field
FALSE,china
TRUE,blank field
TRUE,canada
TRUE,united states
TRUE,blank field
TRUE,blank field
TRUE,blank field
TRUE,canada
TRUE,canada
TRUE,blank field
TRUE,canada
TRUE,canada
TRUE,blank field
FALSE,blank field
TRUE,blank field
TRUE,blank field
TRUE,blank field
TRUE,canada
TRUE,blank field
TRUE,blank field
TRUE,blank field
FALSE,united states
TRUE,blank field
TRUE,united states
TRUE,blank field
TRUE,blank field
FALSE,blank field
TRUE,blank field
TRUE,united states
TRUE,blank field
TRUE,blank field
TRUE,blank field
TRUE,blank field
TRUE,canada
TRUE,united states
TRUE,united states
TRUE,blank field
TRUE,united states
TRUE,blank field
TRUE,blank field
TRUE,blank field
TRUE,canada
FALSE,canada
TRUE,canada
TRUE,united states
TRUE,canada
TRUE,united states
TRUE,canada
TRUE,blank field
TRUE,blank field
TRUE,blank field
TRUE,blank field
TRUE,blank field
TRUE,blank field
TRUE,united states
TRUE,blank field
TRUE,canada
TRUE,united states
TRUE,blank field
TRUE,blank field
TRUE,blank field
FALSE,united states
TRUE,blank field
TRUE,blank field
TRUE,canada
TRUE,canada
TRUE,canada
TRUE,blank field
FALSE,canada
TRUE,blank field
TRUE,blank field
TRUE,blank field
TRUE,Undefined
TRUE,blank field
TRUE,canada
TRUE,canada
TRUE,blank field
TRUE,blank field
TRUE,blank field
FALSE,blank field
TRUE,blank field
TRUE,blank field
TRUE,blank field
FALSE,blank field
TRUE,blank field
TRUE,blank field
TRUE,blank field
TRUE,united states
TRUE,united states
TRUE,blank field
TRUE,germany
TRUE,canada
TRUE,blank field
TRUE,canada
TRUE,blank field
TRUE,blank field
TRUE,blank field
TRUE,blank field
TRUE,blank field
TRUE,canada
TRUE,blank field
TRUE,blank field
TRUE,blank field
TRUE,blank field
TRUE,canada
TRUE,blank field
TRUE,blank field
TRUE,blank field
TRUE,blank field
TRUE,blank field
TRUE,blank field
TRUE,canada
TRUE,united kingdom
TRUE,blank field
FALSE,canada
TRUE,blank field
TRUE,blank field
FALSE,canada
TRUE,blank field
TRUE,blank field
TRUE,blank field
FALSE,united states
TRUE,canada
TRUE,canada
TRUE,united states
TRUE,blank field
FALSE,canada
TRUE,canada
TRUE,united kingdom
TRUE,canada
TRUE,blank field
TRUE,blank field
TRUE,canada
TRUE,canada
TRUE,Undefined
TRUE,canada
FALSE,blank field
TRUE,blank field
TRUE,united states
TRUE,canada
TRUE,canada
TRUE,canada
TRUE,blank field
TRUE,blank field
TRUE,blank field
FALSE,blank field
TRUE,blank field
FALSE,canada
TRUE,blank field
TRUE,united states
